repeat,patient_id,split,stratum
9,HG00437,train,EAS__F
9,HG00428,train,EAS__F
9,NA19002,train,EAS__F
9,NA18525,train,EAS__F
9,HG01817,train,EAS__F
9,HG00452,train,EAS__F
9,HG00464,train,EAS__F
9,NA18949,train,EAS__F
9,HG02126,train,EAS__F
9,HG01801,train,EAS__F
9,HG01863,train,EAS__F
9,NA19010,train,EAS__F
9,HG01878,train,EAS__F
9,HG01813,train,EAS__F
9,NA18646,train,EAS__F
9,NA18574,train,EAS__F
9,NA18533,train,EAS__F
9,HG02072,train,EAS__F
9,NA18595,train,EAS__F
9,HG00675,train,EAS__F
9,HG02069,train,EAS__F
9,NA18610,train,EAS__F
9,NA18963,train,EAS__F
9,HG00584,train,EAS__F
9,HG02526,train,EAS__F
9,NA18571,train,EAS__F
9,NA18946,train,EAS__F
9,NA18577,train,EAS__F
9,HG00867,train,EAS__F
9,NA18642,train,EAS__F
9,HG02136,train,EAS__F
9,HG02525,train,EAS__F
9,HG01841,train,EAS__F
9,HG00759,train,EAS__F
9,NA18941,train,EAS__F
9,NA18565,train,EAS__F
9,HG00879,train,EAS__F
9,NA18942,train,EAS__F
9,HG02186,train,EAS__F
9,HG00531,train,EAS__F
9,HG01857,train,EAS__F
9,HG02166,train,EAS__F
9,NA19080,train,EAS__F
9,HG00543,train,EAS__F
9,HG01800,train,EAS__F
9,HG00476,train,EAS__F
9,NA18618,train,EAS__F
9,HG02087,train,EAS__F
9,NA19074,train,EAS__F
9,HG00978,train,EAS__F
9,HG00766,train,EAS__F
9,HG00582,train,EAS__F
9,HG02060,train,EAS__F
9,HG02154,train,EAS__F
9,HG00566,train,EAS__F
9,NA18614,train,EAS__F
9,HG00700,train,EAS__F
9,NA18968,train,EAS__F
9,NA18973,train,EAS__F
9,HG02028,train,EAS__F
9,HG02075,train,EAS__F
9,HG00629,train,EAS__F
9,HG00579,train,EAS__F
9,NA18526,train,EAS__F
9,HG02187,train,EAS__F
9,HG00447,train,EAS__F
9,NA18532,train,EAS__F
9,NA18979,train,EAS__F
9,HG02127,train,EAS__F
9,HG00419,train,EAS__F
9,HG00608,train,EAS__F
9,HG01812,train,EAS__F
9,HG01805,train,EAS__F
9,HG00729,train,EAS__F
9,NA19057,train,EAS__F
9,NA19011,train,EAS__F
9,NA18644,train,EAS__F
9,NA18957,train,EAS__F
9,HG00404,train,EAS__F
9,HG00578,train,EAS__F
9,HG02142,train,EAS__F
9,HG00581,train,EAS__F
9,NA18993,train,EAS__F
9,HG00593,train,EAS__F
9,HG00599,train,EAS__F
9,HG02181,train,EAS__F
9,HG00657,train,EAS__F
9,HG01597,train,EAS__F
9,NA18625,train,EAS__F
9,HG01807,train,EAS__F
9,NA18947,train,EAS__F
9,HG00611,train,EAS__F
9,HG00458,train,EAS__F
9,HG00446,train,EAS__F
9,NA18528,train,EAS__F
9,HG01870,train,EAS__F
9,HG00453,train,EAS__F
9,HG01802,train,EAS__F
9,HG02151,train,EAS__F
9,HG00626,train,EAS__F
9,NA18582,train,EAS__F
9,HG02024,train,EAS__F
9,HG01845,train,EAS__F
9,NA18566,train,EAS__F
9,HG01809,train,EAS__F
9,HG01853,train,EAS__F
9,HG02121,val,EAS__F
9,HG02031,val,EAS__F
9,NA18539,val,EAS__F
9,HG01598,val,EAS__F
9,NA18998,val,EAS__F
9,NA18616,val,EAS__F
9,HG02049,val,EAS__F
9,HG01595,val,EAS__F
9,HG01858,val,EAS__F
9,HG00473,val,EAS__F
9,HG02190,val,EAS__F
9,HG00652,val,EAS__F
9,HG02165,val,EAS__F
9,NA18969,val,EAS__F
9,HG02113,val,EAS__F
9,HG00525,val,EAS__F
9,HG00501,val,EAS__F
9,NA19077,val,EAS__F
9,NA18535,val,EAS__F
9,NA18975,val,EAS__F
9,HG00422,val,EAS__F
9,HG01794,val,EAS__F
9,HG00864,val,EAS__F
9,NA18542,val,EAS__F
9,HG02086,val,EAS__F
9,HG01847,val,EAS__F
9,NA18617,val,EAS__F
9,HG01046,val,EAS__F
9,HG00635,val,EAS__F
9,NA18976,val,EAS__F
9,HG01859,val,EAS__F
9,NA18579,val,EAS__F
9,HG01808,val,EAS__F
9,HG00654,val,EAS__F
9,HG02084,val,EAS__F
9,NA18537,val,EAS__F
9,HG02185,val,EAS__F
9,NA19084,val,EAS__F
9,NA19003,val,EAS__F
9,NA18631,val,EAS__F
9,HG01843,val,EAS__F
9,HG00449,val,EAS__F
9,HG00614,val,EAS__F
9,HG00690,test,EAS__F
9,HG01869,test,EAS__F
9,NA18641,test,EAS__F
9,NA18541,test,EAS__F
9,HG00407,test,EAS__F
9,HG01855,test,EAS__F
9,HG02179,test,EAS__F
9,HG02522,test,EAS__F
9,HG02188,test,EAS__F
9,HG00405,test,EAS__F
9,HG01797,test,EAS__F
9,NA18950,test,EAS__F
9,NA18634,test,EAS__F
9,HG00655,test,EAS__F
9,NA18564,test,EAS__F
9,NA18567,test,EAS__F
9,NA18619,test,EAS__F
9,NA19001,test,EAS__F
9,HG01862,test,EAS__F
9,NA18992,test,EAS__F
9,NA18560,test,EAS__F
9,HG02080,test,EAS__F
9,HG02155,test,EAS__F
9,HG00708,test,EAS__F
9,HG01848,test,EAS__F
9,HG02059,test,EAS__F
9,NA18555,test,EAS__F
9,HG00702,test,EAS__F
9,HG00534,test,EAS__F
9,HG00557,test,EAS__F
9,HG00693,test,EAS__F
9,NA18978,test,EAS__F
9,HG02178,test,EAS__F
9,NA19078,test,EAS__F
9,HG02523,test,EAS__F
9,HG00537,test,EAS__F
9,HG02018,test,EAS__F
9,HG02130,test,EAS__F
9,HG00560,test,EAS__F
9,HG01798,test,EAS__F
9,NA18626,test,EAS__F
9,NA18550,test,EAS__F
9,NA18599,test,EAS__F
9,HG00956,test,EAS__F
9,HG02025,test,EAS__F
9,HG01980,train,AMR__F
9,HG00639,train,AMR__F
9,NA19683,train,AMR__F
9,HG01140,train,AMR__F
9,NA19761,train,AMR__F
9,HG01439,train,AMR__F
9,NA19663,train,AMR__F
9,HG01162,train,AMR__F
9,HG02089,train,AMR__F
9,HG01095,train,AMR__F
9,HG00743,train,AMR__F
9,HG02004,train,AMR__F
9,HG02286,train,AMR__F
9,HG01948,train,AMR__F
9,HG01493,train,AMR__F
9,NA19779,train,AMR__F
9,HG01965,train,AMR__F
9,NA19752,train,AMR__F
9,HG01492,train,AMR__F
9,HG01462,train,AMR__F
9,HG01435,train,AMR__F
9,HG01260,train,AMR__F
9,HG01248,train,AMR__F
9,HG01927,train,AMR__F
9,HG01390,train,AMR__F
9,HG01924,train,AMR__F
9,HG02301,train,AMR__F
9,HG01278,train,AMR__F
9,HG01459,train,AMR__F
9,HG01971,train,AMR__F
9,HG01279,train,AMR__F
9,HG01983,train,AMR__F
9,HG01064,train,AMR__F
9,HG01939,train,AMR__F
9,HG01257,train,AMR__F
9,HG01441,train,AMR__F
9,HG01951,train,AMR__F
9,HG01342,train,AMR__F
9,HG01080,train,AMR__F
9,HG01361,train,AMR__F
9,HG01393,train,AMR__F
9,HG01191,train,AMR__F
9,HG01098,train,AMR__F
9,NA19681,train,AMR__F
9,HG01566,train,AMR__F
9,HG00733,train,AMR__F
9,NA19654,train,AMR__F
9,HG02312,train,AMR__F
9,HG01312,train,AMR__F
9,HG01323,train,AMR__F
9,HG02105,train,AMR__F
9,HG02292,train,AMR__F
9,HG01490,train,AMR__F
9,HG01893,train,AMR__F
9,HG01346,train,AMR__F
9,HG01149,train,AMR__F
9,HG01053,train,AMR__F
9,NA19731,train,AMR__F
9,HG01275,train,AMR__F
9,HG01131,train,AMR__F
9,NA19758,train,AMR__F
9,NA19755,train,AMR__F
9,NA19782,train,AMR__F
9,HG01403,train,AMR__F
9,HG01177,train,AMR__F
9,NA19684,train,AMR__F
9,HG01269,train,AMR__F
9,HG02273,train,AMR__F
9,NA19669,train,AMR__F
9,HG01087,train,AMR__F
9,HG02147,train,AMR__F
9,HG01384,train,AMR__F
9,HG01468,train,AMR__F
9,NA19675,train,AMR__F
9,HG01486,train,AMR__F
9,HG01969,train,AMR__F
9,HG01973,train,AMR__F
9,HG01976,train,AMR__F
9,NA19773,train,AMR__F
9,HG01498,train,AMR__F
9,HG01175,train,AMR__F
9,HG01084,train,AMR__F
9,HG01249,train,AMR__F
9,HG01073,train,AMR__F
9,HG01150,train,AMR__F
9,HG02298,train,AMR__F
9,HG01119,train,AMR__F
9,HG01355,train,AMR__F
9,HG02091,train,AMR__F
9,HG01551,train,AMR__F
9,HG01352,train,AMR__F
9,NA19776,train,AMR__F
9,HG01105,train,AMR__F
9,HG02293,train,AMR__F
9,HG02278,train,AMR__F
9,NA19660,train,AMR__F
9,HG01071,train,AMR__F
9,HG01351,train,AMR__F
9,NA19665,train,AMR__F
9,HG01463,train,AMR__F
9,HG01281,train,AMR__F
9,HG01134,train,AMR__F
9,HG01997,train,AMR__F
9,HG01918,train,AMR__F
9,NA19788,train,AMR__F
9,HG01169,train,AMR__F
9,NA19651,train,AMR__F
9,HG01465,train,AMR__F
9,HG01940,train,AMR__F
9,HG01183,train,AMR__F
9,NA19656,train,AMR__F
9,HG01326,train,AMR__F
9,HG00641,train,AMR__F
9,HG01391,train,AMR__F
9,HG01898,train,AMR__F
9,HG01936,train,AMR__F
9,NA19775,train,AMR__F
9,HG01349,train,AMR__F
9,HG01375,train,AMR__F
9,HG01254,train,AMR__F
9,HG01198,train,AMR__F
9,NA19785,train,AMR__F
9,HG01343,train,AMR__F
9,NA19716,train,AMR__F
9,HG01366,train,AMR__F
9,HG02303,train,AMR__F
9,HG01242,train,AMR__F
9,HG01978,train,AMR__F
9,HG01993,train,AMR__F
9,HG01981,train,AMR__F
9,NA19680,train,AMR__F
9,HG01992,train,AMR__F
9,HG01945,train,AMR__F
9,HG02106,train,AMR__F
9,HG00737,train,AMR__F
9,NA19746,train,AMR__F
9,HG01303,train,AMR__F
9,HG01114,train,AMR__F
9,HG02345,train,AMR__F
9,HG01052,train,AMR__F
9,HG01068,train,AMR__F
9,NA19648,train,AMR__F
9,HG01379,train,AMR__F
9,HG01141,train,AMR__F
9,HG01495,train,AMR__F
9,HG00734,train,AMR__F
9,NA19719,train,AMR__F
9,NA19733,train,AMR__F
9,HG01385,train,AMR__F
9,NA19760,train,AMR__F
9,HG01276,train,AMR__F
9,HG01174,train,AMR__F
9,HG01567,train,AMR__F
9,HG01922,train,AMR__F
9,HG00735,train,AMR__F
9,HG01061,train,AMR__F
9,HG01972,train,AMR__F
9,HG01578,train,AMR__F
9,HG01284,train,AMR__F
9,HG01573,train,AMR__F
9,NA19662,train,AMR__F
9,HG02260,train,AMR__F
9,HG01125,train,AMR__F
9,HG02102,train,AMR__F
9,NA19721,train,AMR__F
9,HG01103,train,AMR__F
9,HG01968,train,AMR__F
9,HG02425,train,AMR__F
9,HG01925,train,AMR__F
9,HG01414,train,AMR__F
9,HG01111,train,AMR__F
9,HG01474,train,AMR__F
9,HG00740,train,AMR__F
9,HG01205,train,AMR__F
9,NA19764,train,AMR__F
9,HG01272,train,AMR__F
9,HG01100,train,AMR__F
9,HG01376,train,AMR__F
9,NA19686,train,AMR__F
9,HG01572,train,AMR__F
9,NA19718,train,AMR__F
9,HG01378,train,AMR__F
9,HG01360,train,AMR__F
9,HG01188,train,AMR__F
9,HG01396,train,AMR__F
9,HG01171,val,AMR__F
9,HG02348,val,AMR__F
9,NA19794,val,AMR__F
9,NA19657,val,AMR__F
9,NA19781,val,AMR__F
9,HG02003,val,AMR__F
9,HG01137,val,AMR__F
9,NA19770,val,AMR__F
9,HG01489,val,AMR__F
9,NA19671,val,AMR__F
9,HG01942,val,AMR__F
9,NA19722,val,AMR__F
9,HG02287,val,AMR__F
9,HG01122,val,AMR__F
9,HG01251,val,AMR__F
9,HG01089,val,AMR__F
9,HG01921,val,AMR__F
9,HG01058,val,AMR__F
9,NA19659,val,AMR__F
9,HG02266,val,AMR__F
9,HG01432,val,AMR__F
9,HG01363,val,AMR__F
9,HG01081,val,AMR__F
9,HG01949,val,AMR__F
9,NA19790,val,AMR__F
9,HG00638,val,AMR__F
9,HG01933,val,AMR__F
9,HG01102,val,AMR__F
9,NA19734,val,AMR__F
9,HG00732,val,AMR__F
9,HG01955,val,AMR__F
9,NA19763,val,AMR__F
9,HG02275,val,AMR__F
9,NA19728,val,AMR__F
9,HG01108,val,AMR__F
9,HG01369,val,AMR__F
9,HG01444,val,AMR__F
9,NA19748,val,AMR__F
9,NA19740,val,AMR__F
9,HG01083,test,AMR__F
9,HG01447,test,AMR__F
9,HG01067,test,AMR__F
9,NA19653,test,AMR__F
9,HG01954,test,AMR__F
9,HG01070,test,AMR__F
9,HG00554,test,AMR__F
9,HG02148,test,AMR__F
9,HG01919,test,AMR__F
9,HG01496,test,AMR__F
9,HG01975,test,AMR__F
9,HG01354,test,AMR__F
9,HG01168,test,AMR__F
9,HG01438,test,AMR__F
9,HG01113,test,AMR__F
9,HG01367,test,AMR__F
9,HG01357,test,AMR__F
9,HG01184,test,AMR__F
9,HG01055,test,AMR__F
9,HG00551,test,AMR__F
9,HG01049,test,AMR__F
9,HG01050,test,AMR__F
9,HG02252,test,AMR__F
9,NA19730,test,AMR__F
9,HG01062,test,AMR__F
9,HG01092,test,AMR__F
9,HG01372,test,AMR__F
9,HG00741,test,AMR__F
9,HG01086,test,AMR__F
9,HG02006,test,AMR__F
9,HG01466,test,AMR__F
9,HG01345,test,AMR__F
9,NA19725,test,AMR__F
9,HG00555,test,AMR__F
9,HG01348,test,AMR__F
9,HG02272,test,AMR__F
9,HG01456,test,AMR__F
9,NA19678,test,AMR__F
9,NA19677,test,AMR__F
9,HG01077,test,AMR__F
9,NA19749,test,AMR__F
9,HG01187,train,AMR__M
9,HG01383,train,AMR__M
9,HG01935,train,AMR__M
9,NA19747,train,AMR__M
9,HG01051,train,AMR__M
9,HG01148,train,AMR__M
9,HG01139,train,AMR__M
9,HG01047,train,AMR__M
9,HG01457,train,AMR__M
9,HG01056,train,AMR__M
9,NA19774,train,AMR__M
9,HG01934,train,AMR__M
9,HG01138,train,AMR__M
9,HG01946,train,AMR__M
9,HG02146,train,AMR__M
9,HG01097,train,AMR__M
9,HG01133,train,AMR__M
9,NA19723,train,AMR__M
9,HG01550,train,AMR__M
9,HG02300,train,AMR__M
9,HG00552,train,AMR__M
9,HG01107,train,AMR__M
9,NA19724,train,AMR__M
9,HG01358,train,AMR__M
9,HG01172,train,AMR__M
9,NA19759,train,AMR__M
9,HG01892,train,AMR__M
9,HG01923,train,AMR__M
9,HG01365,train,AMR__M
9,HG01247,train,AMR__M
9,HG01944,train,AMR__M
9,HG01258,train,AMR__M
9,NA19796,train,AMR__M
9,HG01565,train,AMR__M
9,NA19751,train,AMR__M
9,HG01577,train,AMR__M
9,HG01072,train,AMR__M
9,HG01106,train,AMR__M
9,HG02271,train,AMR__M
9,HG01917,train,AMR__M
9,HG01943,train,AMR__M
9,HG01130,train,AMR__M
9,NA19762,train,AMR__M
9,HG01928,train,AMR__M
9,NA19727,train,AMR__M
9,HG01305,train,AMR__M
9,HG01126,train,AMR__M
9,HG01109,train,AMR__M
9,HG01069,train,AMR__M
9,HG01200,train,AMR__M
9,HG01941,train,AMR__M
9,HG00642,train,AMR__M
9,HG01261,train,AMR__M
9,NA19735,train,AMR__M
9,HG01101,train,AMR__M
9,HG02299,train,AMR__M
9,HG02277,train,AMR__M
9,HG01499,train,AMR__M
9,HG01189,train,AMR__M
9,NA19685,train,AMR__M
9,HG01461,train,AMR__M
9,HG01455,train,AMR__M
9,HG01464,train,AMR__M
9,HG01110,train,AMR__M
9,HG01412,train,AMR__M
9,HG01142,train,AMR__M
9,HG01413,train,AMR__M
9,HG01431,train,AMR__M
9,HG02291,train,AMR__M
9,NA19789,train,AMR__M
9,HG02150,train,AMR__M
9,NA19757,train,AMR__M
9,NA19655,train,AMR__M
9,NA19661,train,AMR__M
9,HG01961,train,AMR__M
9,HG01979,train,AMR__M
9,HG01947,train,AMR__M
9,HG01991,train,AMR__M
9,HG01135,train,AMR__M
9,HG01488,train,AMR__M
9,HG01402,train,AMR__M
9,HG01121,train,AMR__M
9,HG00637,train,AMR__M
9,HG01926,train,AMR__M
9,NA19771,train,AMR__M
9,HG01998,train,AMR__M
9,HG01325,train,AMR__M
9,HG01243,train,AMR__M
9,HG01377,train,AMR__M
9,NA19732,train,AMR__M
9,HG02262,train,AMR__M
9,HG01353,train,AMR__M
9,HG01085,train,AMR__M
9,HG01161,train,AMR__M
9,HG01433,train,AMR__M
9,NA19741,train,AMR__M
9,HG00742,train,AMR__M
9,HG01176,train,AMR__M
9,HG01344,train,AMR__M
9,HG01302,train,AMR__M
9,HG01124,train,AMR__M
9,HG01970,train,AMR__M
9,NA19795,train,AMR__M
9,HG01479,train,AMR__M
9,HG01952,train,AMR__M
9,HG02261,train,AMR__M
9,HG01347,train,AMR__M
9,HG01241,train,AMR__M
9,NA19778,train,AMR__M
9,HG02008,train,AMR__M
9,HG01271,train,AMR__M
9,HG01259,train,AMR__M
9,HG01253,train,AMR__M
9,NA19786,train,AMR__M
9,NA19649,train,AMR__M
9,HG01932,train,AMR__M
9,HG01984,train,AMR__M
9,HG01255,train,AMR__M
9,HG01974,train,AMR__M
9,HG01491,train,AMR__M
9,HG01356,train,AMR__M
9,HG01374,train,AMR__M
9,HG01256,train,AMR__M
9,HG01311,train,AMR__M
9,HG01977,train,AMR__M
9,HG01286,train,AMR__M
9,NA19784,train,AMR__M
9,HG01362,train,AMR__M
9,HG01274,train,AMR__M
9,HG01967,train,AMR__M
9,HG01579,train,AMR__M
9,NA19756,train,AMR__M
9,HG01252,train,AMR__M
9,HG02104,train,AMR__M
9,HG02002,train,AMR__M
9,HG01075,train,AMR__M
9,HG01088,train,AMR__M
9,HG01395,train,AMR__M
9,HG01096,train,AMR__M
9,HG01250,train,AMR__M
9,HG00731,train,AMR__M
9,HG01437,train,AMR__M
9,HG01398,train,AMR__M
9,HG00553,train,AMR__M
9,NA19679,train,AMR__M
9,NA19750,train,AMR__M
9,HG01938,train,AMR__M
9,HG01079,train,AMR__M
9,HG00738,train,AMR__M
9,HG01552,train,AMR__M
9,HG02304,train,AMR__M
9,NA19729,train,AMR__M
9,HG01440,train,AMR__M
9,HG02274,train,AMR__M
9,HG01173,train,AMR__M
9,HG02279,train,AMR__M
9,NA19787,train,AMR__M
9,NA19717,val,AMR__M
9,NA19652,val,AMR__M
9,HG01082,val,AMR__M
9,HG01136,val,AMR__M
9,HG01920,val,AMR__M
9,HG01192,val,AMR__M
9,HG01556,val,AMR__M
9,HG02259,val,AMR__M
9,NA19777,val,AMR__M
9,HG01950,val,AMR__M
9,HG00739,val,AMR__M
9,NA19682,val,AMR__M
9,HG00640,val,AMR__M
9,HG02253,val,AMR__M
9,HG01204,val,AMR__M
9,HG01494,val,AMR__M
9,HG01197,val,AMR__M
9,HG02285,val,AMR__M
9,HG01178,val,AMR__M
9,NA19783,val,AMR__M
9,HG02265,val,AMR__M
9,HG01308,val,AMR__M
9,HG01277,val,AMR__M
9,HG01350,val,AMR__M
9,HG01405,val,AMR__M
9,NA19664,val,AMR__M
9,HG01389,val,AMR__M
9,HG01443,val,AMR__M
9,NA19670,val,AMR__M
9,HG01164,val,AMR__M
9,HG01571,val,AMR__M
9,HG01099,val,AMR__M
9,NA19650,val,AMR__M
9,HG01497,test,AMR__M
9,NA19772,test,AMR__M
9,HG01048,test,AMR__M
9,NA19780,test,AMR__M
9,HG01341,test,AMR__M
9,HG01485,test,AMR__M
9,HG01190,test,AMR__M
9,NA19676,test,AMR__M
9,HG01953,test,AMR__M
9,NA19658,test,AMR__M
9,HG02302,test,AMR__M
9,HG01359,test,AMR__M
9,HG01094,test,AMR__M
9,HG01167,test,AMR__M
9,HG01182,test,AMR__M
9,HG01937,test,AMR__M
9,HG01982,test,AMR__M
9,HG02090,test,AMR__M
9,HG00736,test,AMR__M
9,HG01392,test,AMR__M
9,HG01066,test,AMR__M
9,HG01199,test,AMR__M
9,HG01280,test,AMR__M
9,HG01063,test,AMR__M
9,HG01206,test,AMR__M
9,HG01074,test,AMR__M
9,HG01060,test,AMR__M
9,NA19720,test,AMR__M
9,HG01104,test,AMR__M
9,HG01170,test,AMR__M
9,NA19792,test,AMR__M
9,HG01112,test,AMR__M
9,HG01054,test,AMR__M
9,NA19726,test,AMR__M
9,HG01273,test,AMR__M
9,NA21090,train,SAS__M
9,HG03985,train,SAS__M
9,HG03775,train,SAS__M
9,HG03906,train,SAS__M
9,HG03750,train,SAS__M
9,NA21111,train,SAS__M
9,NA21095,train,SAS__M
9,HG03798,train,SAS__M
9,HG03914,train,SAS__M
9,HG03806,train,SAS__M
9,HG04158,train,SAS__M
9,HG04210,train,SAS__M
9,HG02736,train,SAS__M
9,HG03773,train,SAS__M
9,HG02660,train,SAS__M
9,HG03900,train,SAS__M
9,HG03824,train,SAS__M
9,NA20846,train,SAS__M
9,HG03697,train,SAS__M
9,HG03767,train,SAS__M
9,NA21092,train,SAS__M
9,HG02701,train,SAS__M
9,HG03953,train,SAS__M
9,HG04080,train,SAS__M
9,HG02780,train,SAS__M
9,HG04238,train,SAS__M
9,NA20905,train,SAS__M
9,HG03018,train,SAS__M
9,HG03872,train,SAS__M
9,NA21124,train,SAS__M
9,HG03963,train,SAS__M
9,NA21091,train,SAS__M
9,HG03779,train,SAS__M
9,HG02686,train,SAS__M
9,NA20858,train,SAS__M
9,HG03713,train,SAS__M
9,HG03942,train,SAS__M
9,HG03639,train,SAS__M
9,HG02650,train,SAS__M
9,HG02490,train,SAS__M
9,HG03727,train,SAS__M
9,NA20852,train,SAS__M
9,HG02729,train,SAS__M
9,HG03708,train,SAS__M
9,HG04002,train,SAS__M
9,HG02656,train,SAS__M
9,HG03725,train,SAS__M
9,HG03856,train,SAS__M
9,HG03702,train,SAS__M
9,HG03974,train,SAS__M
9,HG02733,train,SAS__M
9,HG02681,train,SAS__M
9,HG03844,train,SAS__M
9,HG03976,train,SAS__M
9,HG04149,train,SAS__M
9,HG02684,train,SAS__M
9,HG03667,train,SAS__M
9,HG04017,train,SAS__M
9,HG04093,train,SAS__M
9,HG03705,train,SAS__M
9,HG03006,train,SAS__M
9,HG03711,train,SAS__M
9,HG03753,train,SAS__M
9,HG04239,train,SAS__M
9,HG01583,train,SAS__M
9,NA21114,train,SAS__M
9,HG04006,train,SAS__M
9,HG03833,train,SAS__M
9,NA21127,train,SAS__M
9,HG03803,train,SAS__M
9,HG03651,train,SAS__M
9,HG03487,train,SAS__M
9,NA20911,train,SAS__M
9,HG03917,train,SAS__M
9,HG04219,train,SAS__M
9,HG04225,train,SAS__M
9,HG04161,train,SAS__M
9,HG03778,train,SAS__M
9,HG04193,train,SAS__M
9,HG03771,train,SAS__M
9,NA20885,train,SAS__M
9,HG02654,train,SAS__M
9,HG04100,train,SAS__M
9,HG04131,train,SAS__M
9,HG04198,train,SAS__M
9,HG03603,train,SAS__M
9,HG04096,train,SAS__M
9,NA20850,train,SAS__M
9,HG03228,train,SAS__M
9,HG03950,train,SAS__M
9,HG03694,train,SAS__M
9,NA20867,train,SAS__M
9,NA20889,train,SAS__M
9,HG03654,train,SAS__M
9,NA20863,train,SAS__M
9,HG02699,train,SAS__M
9,HG02493,train,SAS__M
9,HG04206,train,SAS__M
9,HG04019,train,SAS__M
9,HG03875,train,SAS__M
9,HG03887,train,SAS__M
9,NA20890,train,SAS__M
9,HG02783,train,SAS__M
9,HG03978,train,SAS__M
9,NA21107,train,SAS__M
9,NA21115,train,SAS__M
9,NA21116,train,SAS__M
9,HG03237,train,SAS__M
9,HG04115,train,SAS__M
9,HG03815,train,SAS__M
9,HG02690,train,SAS__M
9,HG02696,train,SAS__M
9,HG03660,train,SAS__M
9,HG03688,train,SAS__M
9,HG03830,train,SAS__M
9,NA21123,train,SAS__M
9,HG03920,train,SAS__M
9,HG03854,train,SAS__M
9,NA21130,train,SAS__M
9,HG03998,train,SAS__M
9,HG03795,train,SAS__M
9,HG03716,train,SAS__M
9,NA21126,train,SAS__M
9,HG03792,train,SAS__M
9,HG03850,train,SAS__M
9,HG03990,train,SAS__M
9,HG03641,train,SAS__M
9,NA21098,train,SAS__M
9,HG03797,train,SAS__M
9,HG02597,train,SAS__M
9,HG03908,train,SAS__M
9,HG04235,train,SAS__M
9,HG03646,train,SAS__M
9,NA21128,train,SAS__M
9,NA21087,train,SAS__M
9,HG03718,train,SAS__M
9,HG02774,train,SAS__M
9,HG02727,train,SAS__M
9,HG03681,train,SAS__M
9,HG03869,train,SAS__M
9,HG03629,train,SAS__M
9,HG03870,train,SAS__M
9,NA20866,train,SAS__M
9,HG03600,train,SAS__M
9,HG03846,train,SAS__M
9,HG03755,train,SAS__M
9,NA21094,train,SAS__M
9,HG03596,train,SAS__M
9,HG02689,train,SAS__M
9,NA21129,train,SAS__M
9,HG03744,train,SAS__M
9,HG04211,train,SAS__M
9,NA21109,train,SAS__M
9,HG03746,train,SAS__M
9,HG03837,train,SAS__M
9,HG04146,train,SAS__M
9,HG03707,train,SAS__M
9,HG04185,train,SAS__M
9,HG03636,train,SAS__M
9,HG03971,train,SAS__M
9,HG03885,train,SAS__M
9,HG02698,train,SAS__M
9,HG03777,train,SAS__M
9,NA20897,train,SAS__M
9,HG03696,train,SAS__M
9,HG04060,train,SAS__M
9,HG03991,train,SAS__M
9,HG02602,train,SAS__M
9,HG02724,train,SAS__M
9,NA21113,train,SAS__M
9,HG03663,train,SAS__M
9,NA20887,train,SAS__M
9,HG03761,train,SAS__M
9,HG03929,train,SAS__M
9,HG03790,train,SAS__M
9,HG03732,train,SAS__M
9,HG03633,train,SAS__M
9,HG04229,train,SAS__M
9,HG04191,train,SAS__M
9,HG03941,train,SAS__M
9,HG03794,train,SAS__M
9,HG03615,train,SAS__M
9,HG04155,train,SAS__M
9,HG03763,train,SAS__M
9,HG03743,train,SAS__M
9,HG02735,train,SAS__M
9,NA20884,train,SAS__M
9,HG04033,train,SAS__M
9,HG04222,train,SAS__M
9,HG03967,train,SAS__M
9,HG02492,train,SAS__M
9,HG03905,train,SAS__M
9,HG03015,train,SAS__M
9,HG02687,train,SAS__M
9,HG04039,train,SAS__M
9,NA21093,train,SAS__M
9,HG03729,train,SAS__M
9,HG04188,train,SAS__M
9,HG03234,train,SAS__M
9,HG03809,train,SAS__M
9,HG04015,train,SAS__M
9,HG04182,train,SAS__M
9,HG04003,train,SAS__M
9,HG03926,train,SAS__M
9,NA20903,train,SAS__M
9,NA21133,train,SAS__M
9,HG04204,train,SAS__M
9,HG03585,train,SAS__M
9,HG02651,train,SAS__M
9,HG02791,train,SAS__M
9,HG04152,train,SAS__M
9,HG04094,train,SAS__M
9,HG04187,train,SAS__M
9,HG03965,train,SAS__M
9,HG04215,train,SAS__M
9,HG03788,train,SAS__M
9,HG01586,train,SAS__M
9,HG03848,train,SAS__M
9,NA20845,train,SAS__M
9,HG02657,train,SAS__M
9,HG03902,train,SAS__M
9,HG03821,train,SAS__M
9,HG02648,train,SAS__M
9,HG04176,val,SAS__M
9,HG03492,val,SAS__M
9,HG03679,val,SAS__M
9,HG03742,val,SAS__M
9,HG03691,val,SAS__M
9,HG03851,val,SAS__M
9,HG02786,val,SAS__M
9,HG04140,val,SAS__M
9,HG04020,val,SAS__M
9,HG03008,val,SAS__M
9,HG03999,val,SAS__M
9,HG02794,val,SAS__M
9,HG03960,val,SAS__M
9,HG03695,val,SAS__M
9,HG03710,val,SAS__M
9,NA21099,val,SAS__M
9,HG04199,val,SAS__M
9,NA21100,val,SAS__M
9,HG03785,val,SAS__M
9,HG03021,val,SAS__M
9,HG03687,val,SAS__M
9,HG02789,val,SAS__M
9,HG03680,val,SAS__M
9,HG03649,val,SAS__M
9,HG03896,val,SAS__M
